id,llave,proveedor,pedido,requisicion,lote,clave,descripcion,marca,unidad,cantidad,precio,tipo,cause,controlado
1489,P-16-0005|exfarma|63,exfarma,P-16-0005,299,63,010.000.0593.00,ISOSORBIDA TABLETA. Cada tableta contiene: Dinitrato de isosorbida 10 mg. Envase con 20 tabletas.,GENERICO,Envase,1,4.03,1,1,0
1490,P-16-0005|exfarma|64,exfarma,P-16-0005,299,64,010.000.0596.00,VERAPAMILO GRAGEA O TABLETA RECUBIERTA. Cada gragea o tableta recubierta contiene: Clorhidrato de verapamilo 80 mg. Envase con 20 grageas o tabletas recubiertas.,GENERICO,Envase,1,6.92,1,1,0
1491,P-16-0005|exfarma|65,exfarma,P-16-0005,299,65,010.000.0597.00,NIFEDIPINO CÁPSULA DE GELATINA BLANDA. Cada cápsula contiene: Nifedipino 10 mg. Envase con 20 cápsulas.,GENERICO,Envase,1,3.45,1,1,0
1492,P-16-0005|exfarma|66,exfarma,P-16-0005,299,66,010.000.0598.00,VERAPAMILO SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Clorhidrato de verapamilo 5mg. Envase con 2 ml. (2.5 mg. / ml.).,GENERICO,Envase,1,14.18,1,1,0
1493,P-16-0005|exfarma|67,exfarma,P-16-0005,299,67,010.000.0599.00,NIFEDIPINO COMPRIMIDO DE LIBERACIÓN PROLONGADA. Cada comprimido contiene: Nifedipino 30 mg. Envase con 30 comprimidos.,GENERICO,Envase,1,19.45,1,1,0
1494,P-16-0005|exfarma|68,exfarma,P-16-0005,299,68,010.000.0611.00,EPINEFRINA SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Epinefrina 1 mg. (1:1 000) Envase con 50 ampolletas con 1 ml.,GENERICO,Envase,1,196.2,1,1,0
1495,P-16-0005|exfarma|69,exfarma,P-16-0005,299,69,010.000.0614.00,DOPAMINA SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Clorhidrato de dopamina 200 mg. Envase con 5 ampolletas con 5 ml.,GENERICO,Envase,1,23.76,1,1,0
1496,P-16-0005|exfarma|70,exfarma,P-16-0005,299,70,010.000.0615.00,DOBUTAMINA SOLUCIÓN INYECTABLE. Cada frasco ámpula o ampolleta contiene: Clorhidrato de dobutamina equivalente a 250 mg. de dobutamina. Envase con 5 ampolletas con 5 ml. Cada una o con un frasco ámpula con 20 ml.,GENERICO,Envase,1,23.14,1,1,0
1497,P-16-0005|exfarma|71,exfarma,P-16-0005,299,71,010.000.0621.00,HEPARINA SOLUCIÓN INYECTABLE. Cada frasco ámpula contiene: Heparina sódica equivalente a 10 000 UI de heparina. Envase con 50 frascos ámpula con 10 ml.,GENERICO,Envase,1,945,1,1,0
1498,P-16-0005|exfarma|72,exfarma,P-16-0005,299,72,010.000.0622.00,HEPARINA SOLUCIÓN INYECTABLE. Cada frasco ámpula contiene: Heparina sódica equivalente a 25 000 UI de heparina. Envase con 50 frascos ámpula con 5 ml. (5 000,GENERICO,Envase,1,1760,1,1,0
1499,P-16-0005|exfarma|73,exfarma,P-16-0005,299,73,010.000.0623.00,WARFARINA TABLETA. Cada tableta contiene: Warfarina sódica 5 mg. Envase con 25 tabletas.,GENERICO,Envase,1,25.22,1,1,0
1500,P-16-0005|exfarma|74,exfarma,P-16-0005,299,74,010.000.0624.00,ACENOCUMAROL TABLETA. Cada tableta contiene: Acenocumarol 4 mg. Envase con 20 tabletas.,GENERICO,Envase,1,14.36,1,1,0
1501,P-16-0005|exfarma|75,exfarma,P-16-0005,299,75,010.000.0624.01,ACENOCUMAROL TABLETA. Cada tableta contiene: Acenocumarol 4 mg. Envase con 30 tabletas.,GENERICO,Envase,1,21.54,1,1,0
1502,P-16-0005|exfarma|76,exfarma,P-16-0005,299,76,010.000.0641.00,DEXTRÁN SOLUCIÓN INYECTABLE AL 10%. Cada 100 mililitros contienen: DextrÁn (40 000): 10 g. Glucosa 5 g. Envase con 500 ml.,GENERICO,Envase,1,241.7,1,1,0
1503,P-16-0005|exfarma|77,exfarma,P-16-0005,299,77,010.000.0655.00,BEZAFIBRATO TABLETA. Cada tableta contiene: Bezafibrato 200 mg. Envase con 30 tabletas.,GENERICO,Envase,1,7.99,1,1,0
1504,P-16-0005|exfarma|78,exfarma,P-16-0005,299,78,010.000.0657.00,PRAVASTATINA TABLETA. Cada tableta contiene: Pravastatina sódica 10 mg. Envase con 30 tabletas.,GENERICO,Envase,1,8.53,1,1,0
1505,P-16-0005|exfarma|79,exfarma,P-16-0005,299,79,010.000.0801.00,BAN~O COLOIDE POLVO. Cada gramo contiene: Harina de soya 965 mg. (contenido proteico 45%) polividona 20 mg. Envase con uno sobre individual de 90 g.,GENERICO,Envase,1,9.12,1,1,0
1506,P-16-0005|exfarma|80,exfarma,P-16-0005,299,80,010.000.0801.01,BAN~O COLOIDE POLVO. Cada gramo contiene: Harina de soya 965 mg. (contenido proteico 45%) polividona 20 mg. Envase con dos sobres individuales de 90 g.,GENERICO,Envase,1,17.78,1,1,0
1507,P-16-0005|exfarma|81,exfarma,P-16-0005,299,81,010.000.0804.00,ÓXIDO DE ZINC PASTA. Cada 100 g. contienen: Óxido de zinc 25. 0 g. Envase con 30 g.,GENERICO,Envase,1,5.15,1,1,0
1508,P-16-0005|exfarma|82,exfarma,P-16-0005,299,82,010.000.0813.00,HIDROCORTISONA CREMA. Cada g. contiene: 17 Butirato de hidrocortisona 1 mg. Envase con 15 g.,GENERICO,Envase,1,20.44,1,1,0
1509,P-16-0005|exfarma|83,exfarma,P-16-0005,299,83,010.000.0822.00,BENZOILO LOCIÓN DÉRMICA O GEL DÉRMICO. Cada 100 mililitros o gramos contienen: Peróxido de benzoilo 5 g. Envase con 30 ml.,GENERICO,Envase,1,13.57,1,1,0
1510,P-16-0005|exfarma|84,exfarma,P-16-0005,299,84,010.000.0822.01,BENZOILO LOCIÓN DÉRMICA O GEL DÉRMICO. Cada 100 mililitros o gramos contienen: Peróxido de benzoilo 5 g. Envase con 50 ml.,GENERICO,Envase,1,22.62,1,1,0
1511,P-16-0005|exfarma|85,exfarma,P-16-0005,299,85,010.000.0822.02,BENZOILO LOCIÓN DÉRMICA O GEL DÉRMICO. Cada 100 mililitros o gramos contienen: Peróxido de benzoilo 5 g. Envase con 60 g.,GENERICO,Envase,1,27.14,1,1,0
1512,P-16-0005|exfarma|86,exfarma,P-16-0005,299,86,010.000.0831.00,ALANTOINA Y ALQUITRÁN DE HULLA SUSPENSIÓN DÉRMICA. Cada ml. contiene: Alantoína 20.0 mg. Alquitrán de hulla 9.4 mg. Envase con 120 ml.,GENERICO,Envase,1,26.3,1,1,0
1513,P-16-0005|exfarma|87,exfarma,P-16-0005,299,87,010.000.0861.00,BENCILO EMULSIÓN DÉRMICA. Cada ml. contiene: Benzoato de bencilo 300 mg. Envase con 120 ml.,GENERICO,Envase,1,12.14,1,1,0
1514,P-16-0005|exfarma|88,exfarma,P-16-0005,299,88,010.000.0865.00,PERMETRINA SOLUCIÓN. Cada 100 ml. contienen: Permetrina 1 g. Envase con 110 ml.,SCABISAN,Envase,1,90.14,1,1,0
1515,P-16-0005|exfarma|89,exfarma,P-16-0005,299,89,010.000.0871.00,ALIBOUR POLVO. Cada gramo contiene: Sulfato de Cobre 177.0 mg. Sulfato de Zinc 619.5 mg. Alcanfor 26.5 mg. Envase con 12 sobres con 2.2 g.,GENERICO,Envase,1,9.56,1,1,0
1516,P-16-0005|exfarma|90,exfarma,P-16-0005,299,90,010.000.0872.00,CLIOQUINOL CREMA. Cada g. contiene: Clioquinol 30 mg. Envase con 20 g.,GENERICO,Envase,1,5.04,1,1,0
1517,P-16-0005|exfarma|91,exfarma,P-16-0005,299,91,010.000.0891.00,MICONAZOL CREMA. Cada gramo contiene: Nitrato de miconazol 20 mg. Envase con 20 g.,GENERICO,Envase,1,5,1,1,0
1518,P-16-0005|exfarma|92,exfarma,P-16-0005,299,92,010.000.0901.00,PODOFILINA SOLUCIÓN DÉRMICA. Cada ml. contiene: Resina de podofilina 250 mg. Envase con 5 ml.,GENERICO,Envase,1,117.14,1,1,0
1519,P-16-0005|exfarma|93,exfarma,P-16-0005,299,93,010.000.0904.00,ÁCIDO RETINOICO CREMA. Cada 100 gramos contienen: Ácido retinoico 0.05 g. Envase con 20 g.,GENERICO,Envase,1,5.29,1,1,0
1520,P-16-0005|exfarma|94,exfarma,P-16-0005,299,94,010.000.0906.00,DAPSONA TABLETA. Cada tableta contiene: Dapsona 100 mg. Envase con 1000 tabletas,GENERICO,Envase,1,2496,1,1,0
1521,P-16-0005|exfarma|95,exfarma,P-16-0005,299,95,010.000.1006.00,CALCIO COMPRIMIDO EFERVESCENTE. Cada comprimido contiene: Lactato gluconato de calcio 2.94 g. carbonato de calcio 300 mg. equivalente a 500 mg. de calcio ionizable. Envase con 12 comprimidos.,GENERICO,Envase,1,13.4,1,1,0
1522,P-16-0005|exfarma|96,exfarma,P-16-0005,299,96,010.000.1007.00,LEVOTIROXINA TABLETA. Cada tableta contiene: Levotiroxina sódica equivalente a 100 µg de levotiroxina sódica anhidra. Envase con 100 tabletas.,GENERICO,Envase,1,16.47,1,1,0
1523,P-16-0005|exfarma|97,exfarma,P-16-0005,299,97,010.000.1022.00,TIAMAZOL TABLETA. Cada tableta contiene: Tiamazol 5 mg. Envase con 20 tabletas.,GENERICO,Envase,1,12.08,1,1,0
1524,P-16-0005|exfarma|98,exfarma,P-16-0005,299,98,010.000.1042.00,GLIBENCLAMIDA TABLETA. Cada tableta contiene: Glibenclamida 5 mg. Envase con 50 tabletas.,GENERICO,Envase,1,2.65,1,1,0
1525,P-16-0005|exfarma|99,exfarma,P-16-0005,299,99,010.000.1050.00,INSULINA HUMANA SUSPENSIÓN INYECTABLE ACCIÓN INTERMEDIA NPH. Cada ml. contiene: Insulina humana isÓfana (origen ADN recombinante) 100 UI o Insulina zinc isÓfana humana (origen ADN recombinante) 100 UI Envase con un frasco ámpula con 5 ml.,GENERICO,Envase,1,15.05,1,1,0
1526,P-16-0005|exfarma|100,exfarma,P-16-0005,299,100,010.000.1050.01,INSULINA HUMANA SUSPENSIÓN INYECTABLE ACCIÓN INTERMEDIA NPH. Cada ml. contiene: Insulina humana isÓfana (origen ADN recombinante) 100 UI o Insulina zinc isÓfana humana (origen ADN recombinante) 100 UI Envase con un frasco ámpula con 10 ml.,GENERICO,Envase,1,30.09,1,1,0
1527,P-16-0005|exfarma|101,exfarma,P-16-0005,299,101,010.000.1051.00,INSULINA HUMANA SOLUCIÓN INYECTABLE ACCIÓN RÁPIDA REGULAR. Cada ml. contiene: Insulina humana (origen ADN recombinante) 100 UI o Insulina zinc isÓfana humana (origen ADN recombinante) 100 UI Envase con un frasco ámpula con 5 ml.,GENERICO,Envase,1,27.11,1,1,0
1528,P-16-0005|exfarma|102,exfarma,P-16-0005,299,102,010.000.1051.01,INSULINA HUMANA SOLUCIÓN INYECTABLE ACCIÓN RÁPIDA REGULAR. Cada ml. contiene: Insulina humana (origen ADN recombinante) 100 UI o Insulina zinc isÓfana humana (origen ADN recombinante) 100 UI Envase con un frasco ámpula con 10ml.,GENERICO,Envase,1,27.58,1,1,0
1529,P-16-0005|exfarma|103,exfarma,P-16-0005,299,103,010.000.1093.00,DANAZOL CÁPSULA O COMPRIMIDO. Cada cápsula o comprimido contiene: Danazol 100 mg. Envase con 50 cápsulas o comprimidos.,GENERICO,Envase,1,88.64,1,1,0
1530,P-16-0005|exfarma|104,exfarma,P-16-0005,299,104,010.000.1095.00,CALCITRIOL CÁPSULA DE GELATINA BLANDA. Cada cápsula contiene: Calcitriol 0.25 4g. Envase con 50 cápsulas.,GENERICO,Envase,1,11.27,1,1,0
1531,P-16-0005|exfarma|105,exfarma,P-16-0005,299,105,010.000.1096.00,BROMOCRIPTINA TABLETA. Cada tableta contiene: Mesilato de bromocriptina equivalente a 2.5 mg. de bromocriptina. Envase con 14 tabletas.,GENERICO,Envase,1,13.57,1,1,0
1532,P-16-0005|exfarma|106,exfarma,P-16-0005,299,106,010.000.1098.00,"VITAMINAS A, C, D SOLUCIÓN. Cada ml. contiene: Palmitato de Retinol 7000 a 9000 UI Ácido ascorbico 80 a 125 mg. colecalciferol 1400 a 1800 UI. Envase con 15 ml.",GENERICO,Envase,1,10,1,1,0
1533,P-16-0005|exfarma|107,exfarma,P-16-0005,299,107,010.000.1206.00,BUTILHIOSCINA GRAGEA O TABLETA. Cada gragea o tableta contiene: Bromuro de butilhioscina 10 mg. Envase con 10 grageas o tabletas.,GENERICO,Envase,1,9,1,1,0
1534,P-16-0005|exfarma|108,exfarma,P-16-0005,299,108,010.000.1207.00,BUTILHIOSCINA SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Bromuro de butilhioscina 20 mg. Envase con 3 ampolletas de 1 ml.,GENERICO,Envase,1,4.09,1,1,0
1535,P-16-0005|exfarma|109,exfarma,P-16-0005,299,109,010.000.1223.00,ALUMINIO Y MAGNESIO TABLETA MASTICABLE. Cada tableta masticable contiene: Hidróxido de aluminio 200 mg. Hidróxido de magnesio 200 mg. o trisilicato de,GENERICO,Envase,1,15.79,1,1,0
1536,P-16-0005|exfarma|110,exfarma,P-16-0005,299,110,010.000.1224.00,ALUMINIO Y MAGNESIO SUSPENSIÓN ORAL. Cada 100 ml. contienen: Hidróxido de aluminio 3.7 g. Hidróxido de magnesio 4.0 g. o trisilicato de magnesio: 8.9 g. Envase,GENERICO,Envase,1,10.71,1,1,0
1537,P-16-0005|exfarma|111,exfarma,P-16-0005,299,111,010.000.1233.00,RANITIDINA GRAGEA O TABLETA. Cada gragea o tableta contiene: Clorhidrato de ranitidina equivalente a 150 mg. de ranitidina. Envase con 20 grageas o tabletas.,GENERICO,Envase,1,2.98,1,1,0
1538,P-16-0005|exfarma|112,exfarma,P-16-0005,299,112,010.000.1234.00,RANITIDINA SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Clorhidrato de ranitidina equivalente a 50 mg. de ranitidina. Envase con 5 ampolletas de 2 ml.,GENERICO,Envase,1,5.16,1,1,0
1539,P-16-0005|exfarma|113,exfarma,P-16-0005,299,113,010.000.1234.01,RANITIDINA SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Clorhidrato de ranitidina equivalente a 50 mg. de ranitidina. Envase con 5 ampolletas de 5 ml.,GENERICO,Envase,1,4.88,1,1,0
1540,P-16-0005|exfarma|114,exfarma,P-16-0005,299,114,010.000.1241.00,METOCLOPRAMIDA SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Clorhidrato de metoclopramida 10 mg. Envase con 6 ampolletas de 2 ml.,GENERICO,Envase,1,6.12,1,1,0
1541,P-16-0005|exfarma|115,exfarma,P-16-0005,299,115,010.000.1242.00,METOCLOPRAMIDA TABLETA. Cada tableta contiene: Clorhidrato de metoclopramida 10 mg. Envase con 20 tabletas.,GENERICO,Envase,1,2.37,1,1,0
1542,P-16-0005|exfarma|116,exfarma,P-16-0005,299,116,010.000.1243.00,METOCLOPRAMIDA SOLUCIÓN. Cada ml. contiene: Clorhidrato de metoclopramida 4 mg. Envase frasco gotero con 20 ml.,GENERICO,Envase,1,6.29,1,1,0
1543,P-16-0005|exfarma|117,exfarma,P-16-0005,299,117,010.000.1263.00,BISMUTO SUSPENSIÓN ORAL. Cada 100 ml. contienen: Subsalicilato de bismuto 1.750 g. Envase con 240 ml.,GENERICO,Envase,1,19.28,1,1,0
1544,P-16-0005|exfarma|118,exfarma,P-16-0005,299,118,010.000.1270.00,SENÓSIDOS A Y B SOLUCIÓN ORAL. Cada 100 ml. contienen: Concentrado de Senósidos equivalente a 200 mg. de senÓsidos A y B. Envase con 75 ml.,GENERICO,Envase,1,70.08,1,1,0
1545,P-16-0005|exfarma|119,exfarma,P-16-0005,299,119,010.000.1271.00,PLÁNTAGO PSYLLIUM POLVO. Cada 100 g. contienen: Polvo de cáscara de semilla de plántago psyllium 49.7 g. Envase con 400 g.,GENERICO,Envase,1,31.02,1,1,0
1546,P-16-0005|exfarma|120,exfarma,P-16-0005,299,120,010.000.1272.00,SENÓSIDOS A Y B TABLETA. Cada tableta contiene: Concentrados de Senósidos desecados 187 mg. (normalizado a 8.6 mg. de senÓsidos A-B). Envase con 20,GENERICO,Envase,1,4.76,1,1,0
1547,P-16-0005|exfarma|121,exfarma,P-16-0005,299,121,010.000.1308.00,METRONIDAZOL TABLETA. Cada tableta contiene: Metronidazol 500 mg. Envase con 20 tabletas.,GENERICO,Envase,1,3.19,1,1,0
1548,P-16-0005|exfarma|122,exfarma,P-16-0005,299,122,010.000.1308.01,METRONIDAZOL TABLETA. Cada tableta contiene: Metronidazol 500 mg. Envase con 30 tabletas.,GENERICO,Envase,1,4.79,1,1,0
1549,P-16-0005|exfarma|123,exfarma,P-16-0005,299,123,010.000.1309.00,METRONIDAZOL SOLUCIÓN INYECTABLE. Cada ampolleta o frasco ámpula contiene: Metronidazol 200 mg. Envase con 2 ampolletas o frascos ámpula con 10 ml.,GENERICO,Envase,1,22.11,1,1,0
1550,P-16-0005|exfarma|124,exfarma,P-16-0005,299,124,010.000.1310.00,METRONIDAZOL SUSPENSIÓN ORAL. Cada 5 ml. contienen: Benzoilo de metronidazol equivalente a 250 mg. de metronidazol. Envase con 120 ml. y dosificador.,GENERICO,Envase,1,5.3,1,1,0
1551,P-16-0005|exfarma|125,exfarma,P-16-0005,299,125,010.000.1311.00,METRONIDAZOL SOLUCIÓN INYECTABLE. Cada 100 ml. contienen: Metronidazol 500 mg. Envase con 100 ml.,GENERICO,Envase,1,8.31,1,1,0
1552,P-16-0005|exfarma|126,exfarma,P-16-0005,299,126,010.000.1344.00,ALBENDAZOL TABLETA. Cada tableta contiene: Albendazol 200 mg. Envase con 2 tabletas.,GENERICO,Envase,1,1.32,1,1,0
1553,P-16-0005|exfarma|127,exfarma,P-16-0005,299,127,010.000.1345.00,ALBENDAZOL SUSPENSIÓN ORAL. Cada frasco contiene: Albendazol 400 mg. Envase con 20 ml.,GENERICO,Envase,1,2.21,1,1,0
1554,P-16-0005|exfarma|128,exfarma,P-16-0005,299,128,010.000.1347.00,ALBENDAZOL TABLETA. Cada tableta contiene: Albendazol 200 mg. Envase con 100 tabletas.,GENERICO,Envase,1,23.47,1,1,0
1555,P-16-0005|exfarma|129,exfarma,P-16-0005,299,129,010.000.1363.00,LIDOCAÍNA - HIDROCORTISONA UNGU¨ENTO. Cada 100 gramos contiene: Lidocaína 5 g. Acetato de Hidrocortisona 0.25 g. Subacetato de Aluminio 3.50 g.,GENERICO,Envase,1,8.87,1,1,0
1556,P-16-0005|exfarma|130,exfarma,P-16-0005,299,130,010.000.1364.00,LIDOCAÍNA - HIDROCORTISONA SUPOSITORIO. Cada supositorio contiene: Lidocaína 60 mg. Acetato de Hidrocortisona 5 mg. Óxido de Zinc 400 mg. Subacetato,GENERICO,Envase,1,19.54,1,1,0
1557,P-16-0005|exfarma|131,exfarma,P-16-0005,299,131,010.000.1489.00,ESTRÓGENOS CONJUGADOS GRAGEA O TABLETA. Cada gragea o tableta contiene: Estrógenos conjugados de origen Vegetal 0.625 mg. Envase con 42 grageas o,GENERICO,Envase,1,367.2,1,1,0
1558,P-16-0005|exfarma|132,exfarma,P-16-0005,299,132,010.000.1508.00,ESTRÓGENOS CONJUGADOS Y MEDROXIPROGESTERONA GRAGEA. Cada gragea contiene: Estrógenos conjugados de origen equino 0.625 mg. Acetato de medroxiprogesterona 2.5 mg. Envase con 28 grageas.,PREMELLE,Envase,1,189.23,1,1,0
1559,P-16-0005|exfarma|133,exfarma,P-16-0005,299,133,010.000.1541.00,CARBETOCINA SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Carbetocina 100 µg. Envase con una ampolleta.,LONACTENE,Envase,1,377.25,1,1,0
1560,P-16-0005|exfarma|134,exfarma,P-16-0005,299,134,010.000.1542.00,OXITOCINA SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Oxitocina: 5 UI Envase con 50 ampolletas con 1 ml.,GENERICO,Envase,1,116.36,1,1,0
1561,P-16-0005|exfarma|135,exfarma,P-16-0005,299,135,010.000.1551.00,ORCIPRENALINA SOLUCIÓN INYECTABLE. Cada ampolleta contiene: Sulfato de orciprenalina 0.5 mg. Envase con 3 ampolletas con 1 ml.,ALUPENT,Envase,1,22.9,1,1,0
1562,P-16-0005|exfarma|136,exfarma,P-16-0005,299,136,010.000.1552.00,ORCIPRENALINA TABLETA. Cada tableta contiene: Sulfato de orciprenalina 20 mg. Envase con 30 tabletas.,ALUPENT,Envase,1,46.61,1,1,0
1563,P-16-0005|exfarma|137,exfarma,P-16-0005,299,137,010.000.1561.00,METRONIDAZOL ÓVULO O TABLETA VAGINAL. Cada Óvulo o tableta contiene: Metronidazol 500 mg. Envase con 10 Óvulos o tabletas.,GENERICO,Envase,1,4.09,1,1,0
1564,P-16-0005|exfarma|138,exfarma,P-16-0005,299,138,010.000.1562.00,NITROFURAL ÓVULO. Cada Óvulo contiene: Nitrofural 6 mg. Envase con 6 Óvulos.,GENERICO,Envase,1,9.3,1,1,0
1565,P-16-0005|exfarma|139,exfarma,P-16-0005,299,139,010.000.1566.00,NISTATINA ÓVULO O TABLETA VAGINAL. Cada Óvulo o tableta contiene: Nistatina 100 000 UI Envase con 12 Óvulos o tabletas.,GENERICO,Envase,1,3.24,1,1,0
1566,P-16-0005|exfarma|140,exfarma,P-16-0005,299,140,010.000.1591.00,INMUNOGLOBULINA ANTI D SOLUCIÓN INYECTABLE. Cada frasco ámpula o jeringa prellenada contiene: Inmunoglobulina anti D 0.300 mg. Envase con un frasco ámpula con o sin diluyente o una jeringa o una ampolleta.,GENERICO,Envase,1,1499.46,1,1,0
1567,P-16-0005|exfarma|141,exfarma,P-16-0005,299,141,010.000.1700.00,ÁCIDO FÓLICO TABLETA. Cada tableta contiene: Ácido fólico 4 mg. Envase con 90 tabletas.,GENERICO,Envase,1,5.45,1,1,0
1568,P-16-0005|exfarma|142,exfarma,P-16-0005,299,142,010.000.1701.00,FUMARATO FERROSO TABLETA. Cada tableta contiene: Fumarato ferroso 200 mg. equivalente a 65.74 mg. de hierro elemental. Envase con 50 tabletas.,GENERICO,Envase,1,2.42,1,1,0
1569,P-16-0005|exfarma|143,exfarma,P-16-0005,299,143,010.000.1702.00,FUMARATO FERROSO SUSPENSIÓN ORAL. Cada ml. contiene: Fumarato ferroso 29 mg. equivalente a 9.53 mg. de hierro elemental. Envase con 120 ml.,GENERICO,Envase,1,3.75,1,1,0
1570,P-16-0005|exfarma|144,exfarma,P-16-0005,299,144,010.000.1703.00,SULFATO FERROSO TABLETA. Cada tableta contiene: Sulfato ferroso desecado aproximadamente 200 mg. equivalente a 60.27 mg. de hierro elemental. Envase con,GENERICO,Envase,1,2.01,1,1,0
1571,P-16-0005|exfarma|145,exfarma,P-16-0005,299,145,010.000.1704.00,SULFATO FERROSO SOLUCIÓN ORAL. Cada ml. contiene: Sulfato ferroso heptahidratado 125 mg. equivalente a 25 mg. de hierro elemental. Envase gotero con 15 ml.,GENERICO,Envase,1,3.86,1,1,0
1572,P-16-0005|exfarma|146,exfarma,P-16-0005,299,146,010.000.1706.00,ÁCIDO FÓLICO TABLETA. Cada tableta contiene: Ácido fólico 5 mg. Envase con 20 tabletas.,GENERICO,Envase,1,1.21,1,1,0
1573,P-16-0005|exfarma|147,exfarma,P-16-0005,299,147,010.000.1706.01,ÁCIDO FÓLICO TABLETA. Cada tableta contiene: Ácido fólico 5 mg. Envase con 92 tabletas.,GENERICO,Envase,1,5.57,1,1,0
1574,P-16-0005|exfarma|148,exfarma,P-16-0005,299,148,010.000.1708.00,HIDROXOCOBALAMINA SOLUCIÓN INYECTABLE. Cada ampolleta o frasco ámpula con solución o liofilizado contiene: Hidroxocobalamina 100 µg. Envase con 3,GENERICO,Envase,1,2.62,1,1,0
1575,P-16-0005|exfarma|149,exfarma,P-16-0005,299,149,010.000.1711.00,ÁCIDO FÓLICO TABLETA. Cada tableta contiene: Ácido fólico 0.4 mg. Envase con 90 tabletas.,GENERICO,Envase,1,2.42,1,1,0
1576,P-16-0005|exfarma|150,exfarma,P-16-0005,299,150,010.000.1732.00,FITOMENADIONA SOLUCIÓN O EMULSIÓN INYECTABLE. Cada ampolleta contiene: Fitomenadiona 2 mg. Envase con 3 ampolletas de 0.2 ml.,GENERICO,Envase,1,14.26,1,1,0
1577,P-16-0005|exfarma|151,exfarma,P-16-0005,299,151,010.000.1732.01,FITOMENADIONA SOLUCIÓN O EMULSIÓN INYECTABLE. Cadaampolleta contiene: Fitomenadiona 2 mg. Envase con 5 ampolletas de 0.2 ml.,GENERICO,Envase,1,23.76,1,1,0
1578,P-16-0005|exfarma|152,exfarma,P-16-0005,299,152,010.000.1759.00,METOTREXATO TABLETA. Cada tableta contiene: Metotrexato sódico equivalente a 2.5 mg. de metotrexato Envase con 50 tabletas.,GENERICO,Envase,1,58.47,1,1,0
1579,P-16-0005|exfarma|153,exfarma,P-16-0005,299,153,010.000.1760.00,METOTREXATO SOLUCIÓN INYECTABLE. Cada frasco ámpula con liofilizado contiene: Metotrexato sódico equivalente a 50 mg. de metotrexato Envase con un frasco ámpula.,GENERICO,Envase,1,70.83,1,1,0
1580,P-16-0005|exfarma|154,exfarma,P-16-0005,299,154,010.000.1776.00,METOTREXATO SOLUCIÓN INYECTABLE. Cada frasco ámpula con liofilizado contiene: Metotrexato sódico equivalente a 500 mg. de metotrexato. Envase con un frasco ámpula.,GENERICO,Envase,1,201.54,1,1,0
1581,P-16-0005|exfarma|155,exfarma,P-16-0005,299,155,010.000.1903.00,TRIMETOPRIMA-SULFAMETOXAZOL COMPRIMIDO O TABLETA. Cada comprimido o tableta contiene: Trimetoprima 80 mg. y Sulfametoxazol 400 mg. Envase con 20 comprimidos o tabletas.,GENERICO,Envase,1,4.3,1,1,0
1582,P-16-0005|exfarma|156,exfarma,P-16-0005,299,156,010.000.1904.00,TRIMETOPRIMA-SULFAMETOXAZOL SUSPENSIÓN ORAL. Cada 5 ml. contienen: Trimetoprima 40 mg. Sulfametoxazol 200 mg. Envase con 120 ml. y dosificador.,GENERICO,Envase,1,5.4,1,1,0
1583,P-16-0005|exfarma|157,exfarma,P-16-0005,299,157,010.000.1911.00,NITROFURANTOÍNA CÁPSULA. Cada cápsula contiene: NitrofurantoÍna 100 mg. Envase con 40 cápsulas.,GENERICO,Envase,1,21.05,1,1,0
1584,P-16-0005|exfarma|158,exfarma,P-16-0005,299,158,010.000.1921.00,"BENCILPENICILINA SÓDICA CRISTALINA SOLUCIÓN INYECTABLE. Cada frasco ámpula con polvo contiene: Bencilpenicilina sódica cristalina equivalente a 1000 000 UI de bencilpenicilina. Envase con un frasco ámpula, con o sin 2 ml. de diluyente.",GENERICO,Envase,1,5.38,1,1,0
1585,P-16-0005|exfarma|159,exfarma,P-16-0005,299,159,010.000.1923.00,BENCILPENICILINA PROCAÍNICA CON BENCILPENICILINA CRISTALINA SUSPENSIÓN INYECTABLE. Cada frasco ámpula con polvo contiene: Bencilpenicilina procaínica equivalente a 300 000 UI de bencilpenicilina cristalina equivalente a 100 000 UI de bencilpenicilina. Envase con un frasco ámpula y 2 ml de diluyente.,GENERICO,Envase,1,2.28,1,1,0
1586,P-16-0005|exfarma|160,exfarma,P-16-0005,299,160,010.000.1924.00,BENCILPENICILINA PROCAÍNICA CON BENCILPENICILINA CRISTALINA SUSPENSIÓN INYECTABLE. Cada frasco ámpula con polvo contiene: Bencilpenicilina procaínica equivalente a 600 000 UI de bencilpenicilina cristalina equivalente a 200 000 UI de bencilpenicilina. Envase con un frasco ámpula y 2 ml. de diluyente.,GENERICO,Envase,1,2.29,1,1,0
